"effect_size_id","ok","k","pooled_r","cilb95","ciub95","cilb999","ciub999","i2","tau2","n_pooled"
"48113_008",TRUE,3,-0.0461070609685571,-0.0834835342293674,-0.00873058770774682,-0.108857338710243,0.0166432167731283,37.3731144008547,0.000419850188260754,5045
"48113_010",TRUE,6,0.178107785251376,0.0461981417759876,0.310017428726765,-0.0433514922767226,0.399567062779476,36.4190650925556,0.00985471726249831,324
"48113_013",TRUE,12,0.082958361198587,0.0148802687818887,0.151036453615285,-0.0313359751734621,0.197252697570636,90.8714964953451,0.0121168660823111,10408
"48113_014",TRUE,8,0.131362297221683,0.035471921740824,0.227252672702543,-0.0296252751528212,0.292349869596188,91.6088247821159,0.0163418014154604,5538
"48113_016",TRUE,6,0.610854640774339,0.454289194500009,0.767420087048669,0.348001450482405,0.873707831066273,99.2354837805075,0.0378593924385278,5775
"48113_017",TRUE,4,0.517757874996505,0.399501312944596,0.636014437048413,0.319220360187296,0.716295389805714,96.3042018772017,0.0139006615306779,4085
"48113_019",TRUE,4,0.0306810021650922,-0.0351718146657735,0.0965338189959578,-0.0798773835171094,0.141239387847294,73.9430989960564,0.00332652373016279,3435
"50271_001",TRUE,79,0.212970796401119,0.149862542642638,0.2760790501596,0.107020178120351,0.318921414681888,85.2479080511414,0.0618720589658357,5810
"50609_001",TRUE,3,-0.0194691955941408,-0.185806374279297,0.146867983091015,-0.298727864233859,0.259789473045577,0.00415020391886144,9.38766169540487e-07,138
"50609_002",TRUE,3,0.231645323122446,0.0726407341434396,0.390649912101453,-0.0353028731670317,0.498593519411925,0,0,138
"50837_001",TRUE,57,0.128037066205763,0.0796974929207818,0.176376639490744,0.0468811575575387,0.209192974853987,37.9972385458555,0.0124794035947938,2606
"51998_001",TRUE,5,0.152585765508302,0.0216288521548613,0.283542678861743,-0.067274001029342,0.372445532045947,38.8874916634665,0.00841742063685461,391
"51998_002",TRUE,4,0.201506719872241,0.0925699805836934,0.310443459160789,0.0186159854005813,0.384397454343901,0,0,298
"51998_003",TRUE,7,0.154525051220286,0.0288063777772604,0.280243724663311,-0.0565403861423585,0.36559048858293,69.7674983125913,0.0178381474967634,913
"52166_001",TRUE,2,-0.109654812447351,-0.668146296962356,0.448836672067654,-1.0472899800336,0.827980355138898,97.3034093468497,0.158069388483957,804
"52166_002",TRUE,2,-0.207102172042797,-0.266921733493952,-0.147282610591643,-0.307531500119118,-0.106672843966476,0,0,984
"52166_003",TRUE,1,-0.03,-0.0863175689670439,0.0263175689670439,-0.124549934386771,0.0645499343867715,0,0,1210
"52166_004",TRUE,2,0.0519407051253628,-0.0144135892852982,0.118294999536024,-0.0594595967321238,0.163341006982849,0,0,869
"52311_001",TRUE,3,0.126578507970051,-0.0424103670147728,0.295567382954875,-0.157132016737779,0.41028903267788,0,0,133
"52311_002",TRUE,2,0.106467134949459,-0.102243584439061,0.315177854337979,-0.243931243140125,0.456865513039042,0,0,88
"52311_003",TRUE,4,-0.142638642669535,-0.281440339589345,-0.00383694574972529,-0.375668788985337,0.0903915036462676,1.02649125255294,0.000207213524480793,192
"52311_004",TRUE,2,0.224047228894098,0.0302414052486345,0.417853052539561,-0.101327751694568,0.549422209482763,0,0,94
"52311_005",TRUE,2,0.230645100563706,0.0344003298800996,0.426889871247312,-0.0988245575236312,0.560114758651043,0,0,91
"52311_006",TRUE,4,0.227304910515593,0.0894092879967974,0.365200533034388,-0.00420405374749069,0.458813874778676,0,0,185
"52311_007",TRUE,2,0.363193310093262,0.0163959022540925,0.709990717932432,-0.21903480731507,0.945421427501595,0,0,26
"52549_003",TRUE,6,0.161491084667219,-0.00660243549218842,0.329584604826626,-0.120716254772696,0.443698424107134,53.5831669788427,0.0226200517235302,294
"52765_001",TRUE,3,0.053755521909478,-0.0449715817902358,0.152482625609192,-0.11199455125981,0.219505595078766,88.9676351837441,0.00665465159435394,6773
"52765_002",TRUE,3,0.053755521909478,-0.0449715817902358,0.152482625609192,-0.11199455125981,0.219505595078766,88.9676351837441,0.00665465159435394,6773
"52765_004",TRUE,3,0.053755521909478,-0.0449715817902358,0.152482625609192,-0.11199455125981,0.219505595078766,88.9676351837441,0.00665465159435394,6773
