handle,author_id,name,party,N_tweets,followers_count,following_count,tweet_count,created_at,congress,type,NG_unreliable_share,NG_score_mean,accuracy_mean,transparency_mean,independent_unreliable_share,avg_belief_score,avg_truth_score,avg_belief_score_2010_to_2013,avg_truth_score_2010_to_2013,avg_belief_score_2019_to_2022,avg_truth_score_2019_to_2022,LIWC_analytic_mean,LIWC_authentic_mean,LIWC_moral_mean,VADER_neg_mean,VADER_pos_mean,VADER_neu_mean,VADER_compound_mean,ideology_mean,ideology_std,ideology_count,state,pf_score
marcorubio,15745368,Marco Rubio,Republican,13508,4521223,2544,16594,2008-08-06 03:07:06+00:00,117.0,official,0.015357612988152698,94.71983326020184,3.9324569356301,2.841341795104261,0.034904805077062555,0.03054353136211725,0.008062086869851671,-0.034043692046264125,-0.05875742328475495,0.03441134085791854,0.014380338931773987,75.26885919455138,29.904167900503406,0.5555270950547823,0.07507713947290495,0.12439435889843056,0.8005230974237489,0.09800106603494226,,,,,
michaelcburgess,15751083,"Michael Burgess, MD",Republican,8145,34251,2531,10243,2008-08-06 15:25:19+00:00,118.0,official,0.03644646924829157,87.86873576309794,3.88149556400507,2.6780735107731304,0.08618504435994931,-0.0029208290078789924,0.01465074310725495,-0.0725062993608719,-0.04777884763835553,0.03091301813189832,0.04591834485469808,80.99035113566606,28.932232044198894,0.43546224677716394,0.04762038060159607,0.1313901780233272,0.8209880908532843,0.23710519337016575,0.7296322855917813,0.06846276840478777,9.0,TX,0.438
SpeakerPelosi,15764644,Nancy Pelosi,Democrat,11102,8125115,468,14219,2008-08-07 15:35:02+00:00,118.0,official,0.005825242718446602,93.25533980582524,4.019157088122605,2.8409961685823757,0.005747126436781609,0.037942372134174514,0.027673038470531475,0.04519130886736344,0.03712786803973931,0.013641147271139626,0.008587948669770836,84.35073049900919,25.182046478112053,1.0314736083588543,0.07323716447486939,0.14764555935867413,0.7791139434336155,0.22676515042334713,0.35462569837764885,0.0482573160175283,7.0,CA,0.399
tommcclintock,15773898,McClintock for Congress,Republican,695,5284,34,879,2008-08-08 03:48:37+00:00,116.0,official,0.08333333333333333,83.27380952380952,3.3896103896103895,2.4415584415584415,0.12987012987012986,0.02833287693616132,0.01225540728248634,-0.06116975956934934,-0.06823568168021761,0.062200540766918236,0.04390545048178409,72.87159712230216,26.361841726618703,0.631410071942446,0.07176690647482015,0.12451510791366906,0.8037237410071942,0.1276736690647482,,,,,0.25
MikieSherrill,1577754348,Mikie Sherrill,Democrat,2348,49431,473,2804,2013-07-08 14:13:48+00:00,116.0,official,0.0,95.72568093385215,4.03765690376569,2.8870292887029287,0.0041841004184100415,0.021313978190071445,0.001253685608225352,,,0.0037189329753628494,-0.01214269273894345,78.84712095400342,32.97296848381601,0.3655749574105622,0.04091524701873935,0.16204982964224873,0.7970247018739353,0.3726068568994889,0.34804214825378793,0.08163292436318192,3.0,NJ,
CoryBooker,15808765,Cory Booker,Democrat,52055,4835121,85100,67749,2008-08-11 14:41:16+00:00,117.0,official,0.011882426516572859,93.53877423389619,3.8641810918774966,2.77762982689747,0.019973368841544607,0.05250456754553646,0.010915484491420243,0.04596744743520678,0.009662162985435674,0.07830796953062506,0.035078016204906165,57.98444107194314,34.862579963500146,0.5790586879262318,0.04681162232254346,0.22178928056862934,0.7313960426472002,0.36948544808375755,,,,,0.617
MurrayCampaign,158470209,Senator Patty Murray,Democrat,6050,27954,399,6909,2010-06-22 19:55:00+00:00,116.0,official,0.0008818342151675485,94.08752204585538,3.9264197530864196,2.80641975308642,0.0014814814814814814,0.0981009216605956,0.086988938102974,0.0625597911762594,0.0453461882338851,0.09775506666298923,0.09099181986634891,71.14459338842975,28.363532231404957,0.5689603305785124,0.08161851239669422,0.13945371900826448,0.7789176859504132,0.19012636363636365,,,,,
larsenrick,158520264,Rick Larsen,Democrat,2694,3452,1069,4127,2010-06-22 22:55:46+00:00,116.0,official,0.0,96.0,4.066666666666666,2.9555555555555557,0.0,-0.009589839862692304,-0.01966698888263903,-0.024706106381620237,-0.025453266706734128,0.00396798238879298,-0.0018327536735898663,80.11470304380104,35.03386785449146,0.30006310319227913,0.04323422420193022,0.14531700074239048,0.8114383815887156,0.27564684484038604,,,,,
leezeldin,15874918,Lee Zeldin,Republican,6734,264771,1959,9387,2008-08-16 17:35:57+00:00,116.0,official,0.025,82.34791666666666,3.8051948051948052,2.7454545454545456,0.06233766233766234,-0.05736394307543696,-0.061050759230775145,-0.1512012582321842,-0.11395176896939567,-0.021336390562311233,-0.05117417175567413,79.55833085833086,31.26640778140778,0.6416721116721116,0.05263112563112563,0.15029091179091178,0.7970775170775172,0.2265000297000297,0.651163903327553,0.08594623886437625,7.0,NY,
CapitoforWV,158890005,Capito for WV,Republican,1556,5847,458,1706,2010-06-23 22:59:25+00:00,116.0,official,0.0,91.6508875739645,3.849462365591398,2.6989247311827955,0.0967741935483871,-0.041650972054667196,-0.04510839101497758,-0.02797970658428667,-0.024924394446769516,-0.05074264863600721,-0.06106820652706596,85.89938303341903,25.736439588688945,0.29370822622107967,0.043606041131105396,0.15148650385604112,0.8049080976863753,0.26951394601542417,,,,,
RepWileyNickel,1591085093220671491,Rep. Wiley Nickel,Democrat,1,1033,270,82,2022-11-11 15:07:16+00:00,118.0,official,,,,,,,,,,,,74.95,30.98,0.0,0.0,0.0,1.0,0.0,,,,NC,
WestermanAR,1592481150,Bruce Westerman,Republican,1796,2521,505,2488,2013-07-14 04:16:49+00:00,116.0,official,0.009433962264150943,92.06603773584905,3.872340425531915,2.7127659574468086,0.05319148936170213,-0.12963993893488984,-0.1420068736151834,-0.12784670288747743,-0.12462964154146426,0.002516453061434258,-0.041219871957169675,87.5487973273942,17.090027839643653,0.2853452115812918,0.023647550111358575,0.1349760579064588,0.8413736080178174,0.29476057906458797,0.7859842381378721,0.0958378348562035,7.0,AR,
BarbaraBoxer,15939889,Barbara Boxer,Democrat,4690,120627,605,6135,2008-08-22 01:39:19+00:00,114.0,campaign,0.0020380434782608695,95.47401494565217,3.874125874125874,2.8055944055944058,0.005594405594405594,0.05825654297457253,0.009606281195099802,0.04210346633852049,0.02252667198382171,0.05817722054477652,0.0030749393500544868,71.08658848614073,24.122417910447762,0.7963390191897655,0.0921637526652452,0.12160383795309168,0.7862315565031983,0.082987697228145,0.06191884019260442,0.03573505090733523,4.0,CA,0.49
repblumenauer,15954997,Earl Blumenauer,Democrat,4593,73815,1310,5295,2008-08-23 06:38:46+00:00,118.0,official,0.001358695652173913,96.63654891304348,3.9542097488921715,2.8729689807976366,0.005908419497784343,0.05986029408705907,0.05088740245504944,0.058798612713255406,0.05577429371150732,0.05553154332761018,0.043714935370082655,76.52976703679512,26.764724580883954,0.8504397996951883,0.07749771391247551,0.1555112127150011,0.766988025255824,0.18974461136512083,0.17775448906127306,0.0820172034060873,9.0,OR,0.708
Booker4Senate,1603426344,Booker for Senate,Democrat,513,2435,313,1050,2013-07-18 13:31:20+00:00,115.0,campaign,0.0,88.33333333333333,3.0,2.0,0.0,-0.008914298006512257,0.020293286363065252,-0.045374587724527,-0.0033193904010403947,,,77.34395711500974,29.486335282651073,0.405906432748538,0.02194346978557505,0.11689473684210526,0.8611637426900585,0.19823391812865498,,,,,
JeffFlake,16056306,Jeff Flake,Republican,2591,662846,228,3013,2008-08-30 17:00:58+00:00,115.0,official,0.002506265664160401,95.90726817042606,3.954659949622166,2.8715365239294712,0.017632241813602016,0.016234177586159092,0.0014433255108532797,0.02620633539782677,0.013643989613215427,0.0868703319309048,0.027203316348510816,79.3657661134697,27.29587032033964,0.45668081821690465,0.05478502508683906,0.1669266692396758,0.7782832883056735,0.26102805866460826,0.8281788051298223,0.02100482287213748,6.0,AZ,0.75
gracenapolitano,161411080,Rep.Grace Napolitano,Democrat,2765,41262,672,4360,2010-06-30 19:48:06+00:00,118.0,official,0.0,96.92307692307692,4.138613861386139,2.9405940594059405,0.0,-0.009876899312039604,0.011995271500101304,-0.027074252782805737,0.014287906684336568,-0.0013012088766141416,0.01665356664719711,79.896582278481,25.582773960216997,0.6868426763110307,0.07292802893309222,0.15335515370705244,0.7737157323688969,0.2358493309222423,,,,CA,
clairecmc,16160352,Claire McCaskill,Democrat,8933,787251,266,13772,2008-09-06 20:20:45+00:00,115.0,official,0.0022522522522522522,95.59234234234235,3.9930394431554523,2.9048723897911835,0.004640371229698376,0.04152940232903314,-0.02278707485652339,0.015780206342230933,-0.03658853285277997,0.05421079374251758,-0.017849181345033008,61.576319265644244,33.7717720810478,0.5713869920519422,0.07705552445986791,0.14620720922422478,0.7767336840926901,0.14627072651964626,0.4268419133360944,0.0638942940870088,6.0,MO,0.447
RepKayGranger,161743731,Rep. Kay Granger,Republican,2913,27193,1235,3797,2010-07-01 17:14:51+00:00,118.0,official,0.0,92.7478448275862,3.986754966887417,2.80794701986755,0.059602649006622516,-0.05730674417490828,-0.03524331755537438,-0.0745907893247318,-0.04600252552439341,-0.051603451022369434,-0.032124248503365545,85.85770339855819,28.222070030895985,0.7582114658427738,0.033884311706144865,0.17009337452797804,0.7960185375901133,0.4105157569515963,,,,TX,
BobbyScott,161791703,Rep. Bobby Scott,Democrat,5952,44627,3195,8909,2010-07-01 19:57:00+00:00,118.0,official,0.008108108108108109,94.5373873873874,3.9513457556935814,2.8322981366459627,0.0,-0.10436852138203531,-0.08091101222780973,-0.09306618734801571,-0.06191972600411764,-0.0661769866512902,-0.03965922105281797,87.84619623655914,21.8895749327957,0.6856686827956989,0.03859912634408602,0.1629403561827957,0.798460685483871,0.3564617607526882,0.23096493979979604,0.026381401260566623,9.0,VA,0.6409999999999999
RepCohen,162069635,Steve Cohen,Democrat,10941,84507,6437,15274,2010-07-02 15:10:21+00:00,118.0,official,0.02096273291925466,94.52833850931677,3.9741451209341117,2.834028356964137,0.03419516263552961,-0.019215523393304658,-0.043344060910006,-0.022749470014520316,-0.04444123922883989,0.006729332786035829,-0.020788150316213422,74.33097248880358,22.594950187368614,0.9640343661456905,0.0750403985010511,0.12307640983456722,0.8018778905036102,0.1208470615117448,,,,TN,0.6
RepJasonSmith,1623308912,Rep. Jason Smith,Republican,5373,41826,950,5930,2013-07-26 16:13:03+00:00,118.0,official,0.020560747663551402,86.60841121495326,3.4990196078431373,2.4745098039215687,0.16470588235294117,0.00811752994317847,-0.002894405061123939,-0.06078989668667848,-0.053417843177068804,0.043693852620403074,0.02196703518162227,81.43501209752466,28.516772752652148,0.5317122650288479,0.0632467895030709,0.13069086171598734,0.8060562069607295,0.18911016192071467,0.7418377451029634,0.08378073891222351,9.0,MO,0.667
virginiafoxx,16256269,Virginia Foxx,Republican,3436,32770,780,6302,2008-09-12 13:30:07+00:00,118.0,official,0.00819672131147541,89.03073770491804,3.6696035242290748,2.541850220264317,0.16740088105726872,-0.004180450291604312,-0.0012059678401879824,-0.009998611515432194,0.008874657158250575,0.05401510400403586,0.020955210009021077,82.10042819691233,26.35835420914652,0.4750218467812409,0.04978987194412107,0.15223544819557625,0.7979749708963911,0.25035852735739234,,,,NC,
petekingcpg,1630397408,Pete King,Republican,126,428,59,131,2013-07-29 13:44:19+00:00,116.0,official,0.08333333333333333,84.95833333333333,3.5,2.5,0.1,-0.06465041426518243,-0.09787912076818775,-0.11222326653557166,-0.10971995780988648,-0.053983444718604987,-0.12163500176571446,81.26190476190476,29.78333333333333,0.6080952380952381,0.033984126984126985,0.19353174603174605,0.7724841269841269,0.4020333333333333,0.596361044537095,0.045401432186351155,8.0,NY,
repcleaver,163570705,Rep. Emanuel Cleaver,Democrat,9425,50184,1192,11490,2010-07-06 19:14:47+00:00,118.0,official,0.0,94.3076675257732,4.055555555555555,2.8589181286549707,0.0021929824561403508,0.021378426004189342,0.025697811051851316,-0.010730686294888997,-0.0016905623353786904,0.022753194554271473,0.03504284278171555,80.0167374005305,28.056729973474802,0.5721877984084881,0.06355586206896552,0.13683045092838195,0.7996103978779842,0.2250569124668435,,,,MO,
RepEliotEngel,164007407,Eliot Engel,Democrat,3264,51266,1020,5884,2010-07-07 20:34:17+00:00,116.0,official,0.0,95.34741379310344,4.166666666666667,2.937074829931973,0.0,0.00862110760880426,-0.00010033526879036936,-0.0018997405896766884,-0.012197566852103284,0.022075097678535792,0.0075599220155373225,80.56911764705882,28.547273284313725,0.8854748774509804,0.07774356617647059,0.15311642156862745,0.7691400122549019,0.1822031556372549,0.2852279848388761,0.05177131830786891,8.0,NY,
NydiaVelazquez,164369297,Rep. Nydia Velazquez,Democrat,8425,79944,6058,11823,2010-07-08 18:18:20+00:00,118.0,official,0.0015105740181268882,95.75793051359517,4.08867775138559,2.937450514647664,0.0023752969121140144,0.023989388721490423,0.025164608870718988,0.044884102741861304,0.058431492282626035,0.014667107699722523,0.017385134521281664,78.5347715133531,26.692855786350147,0.8345732937685459,0.08318350148367953,0.13036462908011867,0.786446646884273,0.13347878931750742,0.22052483835742073,0.09491481372271038,9.0,NY,
jontester,16473577,Jon Tester,Democrat,3446,37076,2900,3678,2008-09-26 19:59:20+00:00,116.0,official,0.004761904761904762,90.35357142857143,4.435294117647059,2.926470588235294,0.008823529411764706,-0.001985090413361858,-0.005151038768207426,-0.021542598015536953,-0.008436221549776326,0.08120246389612343,0.02992542037242633,81.54719384793964,22.03670052234475,0.3169471851421939,0.044262333139872316,0.13342571096923972,0.8223163087637841,0.2667491584445734,,,,,0.667
TeamCornyn,1648117711,Team Cornyn,Republican,5002,5899,1112,6119,2013-08-05 15:52:50+00:00,115.0,campaign,0.06781279847182425,88.46179560649475,3.4927152317880794,2.5125827814569535,0.1509933774834437,0.011811546031249311,0.0007538814917298425,-0.008242602235832576,-0.025776504715221422,0.04183601014706337,0.024696190012075164,78.78223510595761,19.614746101559376,0.5250799680127949,0.04876349460215913,0.16423470611755298,0.7869992003198721,0.26863188724510195,,,,,
SaraJacobsCA,1656913327,Sara Jacobs,Democrat,3391,25907,380,4603,2013-08-09 04:31:02+00:00,117.0,official,0.0,94.09915611814345,4.05410447761194,2.8115671641791047,0.0037313432835820895,0.06463122729083742,0.03116113785734177,,,0.060712995057691455,0.028137780513298325,65.41449424948392,31.919091713358892,0.5359716897670304,0.04846977292833972,0.18352403420819818,0.7680011795930404,0.3368968150987909,0.1173636807329163,,1.0,CA,
SenatorReid,16789970,Senator Harry Reid,Democrat,3136,386316,192,4113,2008-10-15 19:42:08+00:00,114.0,official,0.0,94.00925925925925,3.9444444444444446,2.771604938271605,0.006172839506172839,0.10156564067915869,0.08511732242016598,0.09019101360040509,0.08413729810128152,0.055096430879557595,0.023841097551535965,73.68129464285714,31.05856505102041,0.6578380102040816,0.07978475765306123,0.14175510204081632,0.7784598214285714,0.15454626913265307,0.2716204820367921,0.046539191371683795,4.0,NV,0.394
RepEBJ,168502762,Rep. Eddie Bernice Johnson,Democrat,7497,38060,1526,9858,2010-07-19 14:25:48+00:00,117.0,official,0.005639097744360902,92.33458646616542,4.02991452991453,2.8311965811965814,0.010683760683760684,-0.03161075026964853,-0.012988154538947527,-0.0725057787300173,-0.04598334332582618,0.012979267004666489,0.022153075806149992,83.71099239695877,33.93446178471389,0.5080778978257969,0.03858716820061358,0.14998332666399894,0.8114317727090836,0.23963311991463254,0.7907159534937432,0.04992758742092159,6.0,TX,0.5
repdavidscott,168673083,Rep. David Scott,Democrat,2442,28371,2011,3697,2010-07-20 14:10:32+00:00,118.0,official,0.0,94.35322580645162,4.129310344827586,2.939655172413793,0.0,-0.05075961952065689,-0.028119140389518536,-0.07651366117581364,-0.04462178467933886,-0.019953446421447276,0.0027704771444618873,83.16633087633087,27.58670352170352,0.5496887796887796,0.04446969696969697,0.131990990990991,0.8235364455364456,0.24261281736281737,0.7720487579339683,0.10386999556581253,9.0,GA,0.583
mazieforhawaii,169198625,Mazie Hirono,Democrat,1337,7583,549,1507,2010-07-21 19:47:58+00:00,116.0,official,0.014705882352941176,87.01470588235294,3.9523809523809526,2.7142857142857144,0.023809523809523808,-0.08915363182934517,-0.09286775242744379,-0.10985181535947533,-0.11107023258906512,0.04173726183305729,0.030630274220244405,83.5369109947644,21.88544502617801,0.41158563949139865,0.025687359760658193,0.16919745699326852,0.8051151832460733,0.3212355272999252,,,,,
Matsui4Congress,169331127,Matsui for Congress,Democrat,843,1690,785,927,2010-07-22 02:39:58+00:00,116.0,official,0.017543859649122806,92.39473684210526,3.981132075471698,2.830188679245283,0.03773584905660377,0.028951536077079433,0.024733727102429572,-0.15776823456000333,-0.17740960930397742,0.013843220112653673,-0.018816125693849002,78.49650059311982,34.096251482799524,0.8148517200474495,0.046106761565836304,0.1786488730723606,0.7752443653618031,0.32951459074733097,,,,,
LloydDoggettTX,170111219,Rep. Lloyd Doggett,Democrat,1903,4088,183,2258,2010-07-23 23:50:04+00:00,116.0,official,0.010723860589812333,95.60723860589812,3.974169741697417,2.870848708487085,0.014760147601476014,0.03825403365210181,0.013922940920989694,-0.014140762516462718,-0.022379771713582394,0.0546428226796327,0.030341200177365094,78.20337362059905,30.113058328954285,0.49528638991066737,0.05171466106148187,0.14692012611665792,0.8013589069889648,0.2885533368365738,,,,,0.711
SenBobCasey,171598736,Senator Bob Casey,Democrat,12291,438493,808,15742,2010-07-27 18:38:20+00:00,117.0,official,0.00702576112412178,95.35987509758002,4.097063621533442,2.892332789559543,0.0016313213703099511,0.02706906271681757,0.04567906359657597,0.00955058151790005,0.03476141409800323,0.012759382509679248,0.03259440522646703,79.9974729476853,26.418872345618745,0.673268245057359,0.07741786673175494,0.13417093808477748,0.7884175412903751,0.16882241477503862,,,,,0.438
timkaine,172858784,Tim Kaine,Democrat,10460,965568,776,11970,2010-07-30 20:00:32+00:00,117.0,official,0.0,93.32684918347744,4.1215780998389695,2.892109500805153,0.0,0.022632085528707144,0.019926182628573,0.0047963050041793884,0.007867691510999487,0.06063744867561292,0.028240422257063105,81.80868929254302,30.62117686424474,0.5194847036328871,0.05640650095602295,0.1699621414913958,0.7736281070745697,0.2874498374760994,,,,,0.612
RussFulcher,172944579,Russ Fulcher,Republican,604,3619,653,698,2010-07-31 00:59:35+00:00,116.0,official,0.0,93.55555555555556,4.125,2.8125,0.0625,-0.043285846290706,-0.05223296812541138,-0.13366860496564517,-0.12399167230383235,-0.08379632615852868,-0.06987767468649551,80.07405629139073,33.355811258278145,0.3168377483443709,0.021913907284768212,0.17948509933774837,0.79858940397351,0.3784776490066225,0.6094719719815506,0.03600841715267745,3.0,ID,
JimHagedornMN,1729773254,Jim Hagedorn,Republican,1734,3425,467,2016,2013-09-04 20:04:14+00:00,116.0,official,0.056291390728476824,87.57533112582782,3.288095238095238,2.3595238095238096,0.22857142857142856,-0.052631564769937536,-0.06932010822721849,-0.026901193546325978,-0.05325794612793908,0.050075117113339174,0.0681769468144753,87.18496539792388,23.5918339100346,0.25358708189158014,0.04566378316032295,0.1812439446366782,0.7731014994232988,0.3676493656286044,0.7451994108848804,0.052463116231993935,2.0,MN,
DarrenSoto,1730030220,Darren Soto,Democrat,1781,6991,2143,4320,2013-09-04 22:22:37+00:00,116.0,official,0.0045351473922902496,94.44784580498866,4.128019323671498,2.949275362318841,0.0,-0.12899205772789737,-0.1353953284992112,-0.024368468323690714,-0.012681524895048027,-0.07023310527821101,-0.08974614596098876,84.85873104997192,18.172689500280743,0.7637226277372263,0.041377316114542394,0.16366198764738912,0.7949618192026952,0.32928551375631665,0.22970801940144736,0.03348420879086644,5.0,FL,
SenSchumer,17494010,Chuck Schumer,Democrat,17639,3458975,23384,23903,2008-11-19 20:10:20+00:00,117.0,official,0.0,94.52283770651118,4.031721268850754,2.8933957358294333,0.0046801872074883,0.00413487087737712,-0.0035462550109363494,-0.002488729795815001,0.012782033659139698,0.015165571181055857,0.0013332602473136996,81.3265347545073,24.190971765506294,0.6237203764599161,0.065897159702931,0.13147570723963942,0.8026212370315777,0.18488723283632857,,,,,0.46
jerrymcnerney,176512266,Jerry McNerney,Democrat,452,1882,498,560,2010-08-09 18:55:49+00:00,116.0,official,0.0,95.9090909090909,4.5,3.0,0.0,0.03320792766525258,0.010778042201995727,0.022419250712658118,0.005638540409026854,0.1017691740053116,0.0330645838233868,72.67274336283187,43.73170353982301,0.33577433628318587,0.03985176991150443,0.17273230088495575,0.7874092920353982,0.30652853982300887,,,,,
