pref,rule,comm,rev,nsubj,file,period,subj,group,type,sample,action,groupdec,jar,payoff,time
het,7,0,0,45,HET_7_45_nochat.txt,3,40,1,1,1,1,1,1,150,9
het,7,0,0,45,HET_7_45_nochat.txt,3,16,1,1,1,1,1,1,150,16
het,7,0,0,45,HET_7_45_nochat.txt,3,18,1,2,1,1,1,1,50,9
het,7,0,0,45,HET_7_45_nochat.txt,3,42,2,1,2,1,2,2,50,7
het,7,0,0,45,HET_7_45_nochat.txt,3,31,2,1,1,1,2,2,50,6
het,7,0,0,45,HET_7_45_nochat.txt,3,17,2,1,2,2,2,2,50,8
het,7,0,0,45,HET_7_45_nochat.txt,3,1,2,2,2,2,2,2,150,4
het,7,0,0,45,HET_7_45_nochat.txt,3,11,2,1,2,1,2,2,50,24
het,7,0,0,45,HET_7_45_nochat.txt,3,34,2,1,2,1,2,2,50,8
het,7,0,0,45,HET_7_45_nochat.txt,3,13,2,2,1,2,2,2,150,8
het,7,0,0,45,HET_7_45_nochat.txt,3,4,2,2,1,1,2,2,150,10
het,7,0,0,45,HET_7_45_nochat.txt,3,9,2,2,2,2,2,2,150,6
het,7,0,0,45,HET_7_45_nochat.txt,3,6,3,2,1,2,2,1,10,6
het,7,0,0,45,HET_7_45_nochat.txt,3,43,3,2,1,1,2,1,10,4
het,7,0,0,45,HET_7_45_nochat.txt,3,29,3,1,2,2,2,1,10,3
het,7,0,0,45,HET_7_45_nochat.txt,3,12,3,2,1,1,2,1,10,3
het,7,0,0,45,HET_7_45_nochat.txt,3,32,3,2,1,1,2,1,10,12
het,7,0,0,45,HET_7_45_nochat.txt,3,33,3,2,1,1,2,1,10,7
het,7,0,0,45,HET_7_45_nochat.txt,3,38,3,2,1,1,2,1,10,13
het,7,0,0,45,HET_7_45_nochat.txt,3,30,3,2,2,2,2,1,10,8
het,7,0,0,45,HET_7_45_nochat.txt,3,21,3,1,1,1,2,1,10,23
het,7,0,0,45,HET_7_45_nochat.txt,3,35,4,1,2,1,2,1,10,30
het,7,0,0,45,HET_7_45_nochat.txt,3,2,4,1,1,1,2,1,10,5
het,7,0,0,45,HET_7_45_nochat.txt,3,27,4,1,1,1,2,1,10,5
het,7,0,0,45,HET_7_45_nochat.txt,3,5,4,1,2,1,2,1,10,33
het,7,0,0,45,HET_7_45_nochat.txt,3,15,4,2,2,2,2,1,10,11
het,7,0,0,45,HET_7_45_nochat.txt,3,36,4,1,1,1,2,1,10,17
het,7,0,0,45,HET_7_45_nochat.txt,3,23,4,1,2,2,2,1,10,4
het,7,0,0,45,HET_7_45_nochat.txt,3,20,4,2,1,2,2,1,10,12
het,7,0,0,45,HET_7_45_nochat.txt,3,28,4,1,2,1,2,1,10,11
het,7,0,0,45,HET_7_45_nochat.txt,3,26,5,1,2,2,2,2,50,5
het,7,0,0,45,HET_7_45_nochat.txt,3,19,5,2,2,2,2,2,150,11
het,7,0,0,45,HET_7_45_nochat.txt,3,3,5,1,2,2,2,2,50,9
het,7,0,0,45,HET_7_45_nochat.txt,3,14,5,1,1,2,2,2,50,11
het,7,0,0,45,HET_7_45_nochat.txt,3,39,5,2,2,2,2,2,150,4
het,7,0,0,45,HET_7_45_nochat.txt,3,10,5,1,2,2,2,2,50,7
het,7,0,0,45,HET_7_45_nochat.txt,3,22,5,1,2,2,2,2,50,5
het,7,0,0,45,HET_7_45_nochat.txt,3,24,5,1,1,1,2,2,50,4
het,7,0,0,45,HET_7_45_nochat.txt,3,44,5,2,2,2,2,2,150,10
het,7,0,0,45,HET_7_45_nochat.txt,4,38,1,2,2,2,2,2,150,16
het,7,0,0,45,HET_7_45_nochat.txt,4,39,1,1,2,2,2,2,50,13
het,7,0,0,45,HET_7_45_nochat.txt,4,31,1,1,2,1,2,2,50,6
het,7,0,0,45,HET_7_45_nochat.txt,4,32,1,1,2,2,2,2,50,23
het,7,0,0,45,HET_7_45_nochat.txt,4,20,1,2,2,2,2,2,150,9
het,7,0,0,45,HET_7_45_nochat.txt,4,14,1,1,2,2,2,2,50,5
het,7,0,0,45,HET_7_45_nochat.txt,4,42,1,1,2,1,2,2,50,4
het,7,0,0,45,HET_7_45_nochat.txt,4,11,1,2,2,1,2,2,150,23
het,7,0,0,45,HET_7_45_nochat.txt,4,6,1,2,2,2,2,2,150,4
het,7,0,0,45,HET_7_45_nochat.txt,4,29,2,2,1,2,2,1,10,10
het,7,0,0,45,HET_7_45_nochat.txt,4,4,2,1,1,1,2,1,10,9
het,7,0,0,45,HET_7_45_nochat.txt,4,26,2,1,2,2,2,1,10,6
het,7,0,0,45,HET_7_45_nochat.txt,4,18,2,1,2,2,2,1,10,11
het,7,0,0,45,HET_7_45_nochat.txt,4,27,2,2,2,2,2,1,10,5
het,7,0,0,45,HET_7_45_nochat.txt,4,12,2,2,1,1,2,1,10,3
het,7,0,0,45,HET_7_45_nochat.txt,4,7,2,2,2,2,2,1,10,10
het,7,0,0,45,HET_7_45_nochat.txt,4,13,2,1,1,2,2,1,10,7
het,7,0,0,45,HET_7_45_nochat.txt,4,22,2,2,2,2,2,1,10,5
het,7,0,0,45,HET_7_45_nochat.txt,4,36,3,1,2,2,2,2,50,28
het,7,0,0,45,HET_7_45_nochat.txt,4,41,3,1,1,1,2,2,50,6
het,7,0,0,45,HET_7_45_nochat.txt,4,35,3,1,2,2,2,2,50,9
het,7,0,0,45,HET_7_45_nochat.txt,4,25,3,1,2,1,2,2,50,13
het,7,0,0,45,HET_7_45_nochat.txt,4,19,3,1,2,1,2,2,50,10
het,7,0,0,45,HET_7_45_nochat.txt,4,15,3,2,1,1,2,2,150,11
het,7,0,0,45,HET_7_45_nochat.txt,4,40,3,1,1,1,2,2,50,10
het,7,0,0,45,HET_7_45_nochat.txt,4,23,3,1,2,1,2,2,50,5
het,7,0,0,45,HET_7_45_nochat.txt,4,2,3,1,2,2,2,2,50,5
het,7,0,0,45,HET_7_45_nochat.txt,4,37,4,1,2,1,2,2,50,6
het,7,0,0,45,HET_7_45_nochat.txt,4,30,4,1,2,1,2,2,50,5
het,7,0,0,45,HET_7_45_nochat.txt,4,44,4,2,1,1,2,2,150,9
het,7,0,0,45,HET_7_45_nochat.txt,4,9,4,1,2,2,2,2,50,11
het,7,0,0,45,HET_7_45_nochat.txt,4,43,4,1,1,1,2,2,50,18
het,7,0,0,45,HET_7_45_nochat.txt,4,16,4,1,1,2,2,2,50,43
het,7,0,0,45,HET_7_45_nochat.txt,4,17,4,1,2,1,2,2,50,12
het,7,0,0,45,HET_7_45_nochat.txt,4,3,4,1,2,2,2,2,50,25
het,7,0,0,45,HET_7_45_nochat.txt,4,5,4,1,2,1,2,2,50,7
het,7,0,0,45,HET_7_45_nochat.txt,4,10,5,2,2,2,2,2,150,6
het,7,0,0,45,HET_7_45_nochat.txt,4,28,5,2,2,2,2,2,150,13
het,7,0,0,45,HET_7_45_nochat.txt,4,24,5,1,2,1,2,2,50,5
het,7,0,0,45,HET_7_45_nochat.txt,4,45,5,2,2,2,2,2,150,7
het,7,0,0,45,HET_7_45_nochat.txt,4,21,5,1,1,1,2,2,50,23
het,7,0,0,45,HET_7_45_nochat.txt,4,33,5,2,2,1,2,2,150,8
het,7,0,0,45,HET_7_45_nochat.txt,4,34,5,2,2,2,2,2,150,11
het,7,0,0,45,HET_7_45_nochat.txt,4,1,5,1,2,2,2,2,50,5
het,7,0,0,45,HET_7_45_nochat.txt,4,8,5,2,2,2,2,2,150,14
het,7,0,0,45,HET_7_45_nochat.txt,5,29,1,2,2,2,2,2,150,21
het,7,0,0,45,HET_7_45_nochat.txt,5,24,1,2,2,2,2,2,150,4
het,7,0,0,45,HET_7_45_nochat.txt,5,21,1,2,1,2,2,2,150,37
het,7,0,0,45,HET_7_45_nochat.txt,5,37,1,2,2,2,2,2,150,7
het,7,0,0,45,HET_7_45_nochat.txt,5,22,1,1,2,1,2,2,50,23
het,7,0,0,45,HET_7_45_nochat.txt,5,33,1,2,2,2,2,2,150,6
het,7,0,0,45,HET_7_45_nochat.txt,5,26,1,1,2,2,2,2,50,4
het,7,0,0,45,HET_7_45_nochat.txt,5,19,1,2,2,2,2,2,150,4
het,7,0,0,45,HET_7_45_nochat.txt,5,11,1,2,2,1,2,2,150,21
het,7,0,0,45,HET_7_45_nochat.txt,5,13,2,2,2,1,2,2,150,6
het,7,0,0,45,HET_7_45_nochat.txt,5,25,2,1,2,1,2,2,50,14
het,7,0,0,45,HET_7_45_nochat.txt,5,15,2,1,2,2,2,2,50,13
het,7,0,0,45,HET_7_45_nochat.txt,5,7,2,2,1,1,2,2,150,11
het,7,0,0,45,HET_7_45_nochat.txt,5,43,2,1,2,1,2,2,50,10
het,7,0,0,45,HET_7_45_nochat.txt,5,20,2,1,1,1,2,2,50,5
het,7,0,0,45,HET_7_45_nochat.txt,5,6,2,1,1,1,2,2,50,4
het,7,0,0,45,HET_7_45_nochat.txt,5,30,2,2,2,2,2,2,150,15
het,7,0,0,45,HET_7_45_nochat.txt,5,9,2,2,2,2,2,2,150,9
het,7,0,0,45,HET_7_45_nochat.txt,5,45,3,2,2,2,2,1,10,6
het,7,0,0,45,HET_7_45_nochat.txt,5,8,3,2,1,1,2,1,10,15
het,7,0,0,45,HET_7_45_nochat.txt,5,2,3,1,2,2,2,1,10,5
het,7,0,0,45,HET_7_45_nochat.txt,5,39,3,1,1,1,2,1,10,8
het,7,0,0,45,HET_7_45_nochat.txt,5,16,3,1,1,1,2,1,10,17
het,7,0,0,45,HET_7_45_nochat.txt,5,38,3,2,1,1,2,1,10,10
het,7,0,0,45,HET_7_45_nochat.txt,5,18,3,2,2,1,2,1,10,4
het,7,0,0,45,HET_7_45_nochat.txt,5,1,3,1,2,1,2,1,10,4
het,7,0,0,45,HET_7_45_nochat.txt,5,44,3,2,2,2,2,1,10,9
het,7,0,0,45,HET_7_45_nochat.txt,5,32,4,2,2,2,2,2,150,10
het,7,0,0,45,HET_7_45_nochat.txt,5,35,4,2,2,1,2,2,150,11
het,7,0,0,45,HET_7_45_nochat.txt,5,23,4,1,2,1,2,2,50,4
het,7,0,0,45,HET_7_45_nochat.txt,5,17,4,2,2,1,2,2,150,15
het,7,0,0,45,HET_7_45_nochat.txt,5,4,4,1,2,1,2,2,50,13
het,7,0,0,45,HET_7_45_nochat.txt,5,14,4,1,2,2,2,2,50,3
het,7,0,0,45,HET_7_45_nochat.txt,5,3,4,2,1,1,2,2,150,6
het,7,0,0,45,HET_7_45_nochat.txt,5,12,4,2,2,1,2,2,150,3
het,7,0,0,45,HET_7_45_nochat.txt,5,28,4,1,2,2,2,2,50,19
het,7,0,0,45,HET_7_45_nochat.txt,5,10,5,1,2,1,2,2,50,7
het,7,0,0,45,HET_7_45_nochat.txt,5,41,5,2,2,2,2,2,150,7
het,7,0,0,45,HET_7_45_nochat.txt,5,42,5,1,2,1,2,2,50,43
het,7,0,0,45,HET_7_45_nochat.txt,5,5,5,2,2,2,2,2,150,4
het,7,0,0,45,HET_7_45_nochat.txt,5,36,5,2,1,1,2,2,150,29
het,7,0,0,45,HET_7_45_nochat.txt,5,40,5,1,2,2,2,2,50,13
het,7,0,0,45,HET_7_45_nochat.txt,5,27,5,1,2,2,2,2,50,5
het,7,0,0,45,HET_7_45_nochat.txt,5,34,5,2,2,2,2,2,150,4
het,7,0,0,45,HET_7_45_nochat.txt,5,31,5,2,2,1,2,2,150,4
het,7,0,0,45,HET_7_45_nochat.txt,6,39,1,2,1,1,2,1,10,7
het,7,0,0,45,HET_7_45_nochat.txt,6,16,1,2,1,1,2,1,10,25
het,7,0,0,45,HET_7_45_nochat.txt,6,35,1,2,1,2,2,1,10,14
het,7,0,0,45,HET_7_45_nochat.txt,6,10,1,2,1,1,2,1,10,8
het,7,0,0,45,HET_7_45_nochat.txt,6,19,1,1,2,1,2,1,10,20
het,7,0,0,45,HET_7_45_nochat.txt,6,43,1,1,1,1,2,1,10,5
het,7,0,0,45,HET_7_45_nochat.txt,6,37,1,2,2,2,2,1,10,5
het,7,0,0,45,HET_7_45_nochat.txt,6,1,1,2,1,2,2,1,10,12
het,7,0,0,45,HET_7_45_nochat.txt,6,11,1,1,2,1,2,1,10,41
het,7,0,0,45,HET_7_45_nochat.txt,6,5,2,2,1,2,2,1,10,19
het,7,0,0,45,HET_7_45_nochat.txt,6,12,2,1,1,1,2,1,10,13
het,7,0,0,45,HET_7_45_nochat.txt,6,27,2,2,2,2,2,1,10,7
het,7,0,0,45,HET_7_45_nochat.txt,6,32,2,1,1,1,2,1,10,45
het,7,0,0,45,HET_7_45_nochat.txt,6,33,2,1,1,1,2,1,10,8
het,7,0,0,45,HET_7_45_nochat.txt,6,4,2,1,1,1,2,1,10,7
het,7,0,0,45,HET_7_45_nochat.txt,6,29,2,1,2,2,2,1,10,9
het,7,0,0,45,HET_7_45_nochat.txt,6,42,2,1,1,2,2,1,10,10
het,7,0,0,45,HET_7_45_nochat.txt,6,13,2,1,1,1,2,1,10,5
het,7,0,0,45,HET_7_45_nochat.txt,6,23,3,2,2,1,2,2,150,4
het,7,0,0,45,HET_7_45_nochat.txt,6,25,3,2,2,1,2,2,150,23
het,7,0,0,45,HET_7_45_nochat.txt,6,41,3,2,2,2,2,2,150,9
het,7,0,0,45,HET_7_45_nochat.txt,6,18,3,1,1,1,2,2,50,5
het,7,0,0,45,HET_7_45_nochat.txt,6,15,3,2,1,1,2,2,150,5
het,7,0,0,45,HET_7_45_nochat.txt,6,30,3,1,2,1,2,2,50,16
het,7,0,0,45,HET_7_45_nochat.txt,6,8,3,1,2,1,2,2,50,30
het,7,0,0,45,HET_7_45_nochat.txt,6,2,3,1,2,2,2,2,50,9
het,7,0,0,45,HET_7_45_nochat.txt,6,7,3,2,2,2,2,2,150,6
het,7,0,0,45,HET_7_45_nochat.txt,6,9,4,2,1,2,2,1,10,13
het,7,0,0,45,HET_7_45_nochat.txt,6,20,4,2,1,1,2,1,10,18
het,7,0,0,45,HET_7_45_nochat.txt,6,14,4,1,1,2,2,1,10,7
het,7,0,0,45,HET_7_45_nochat.txt,6,34,4,1,2,2,2,1,10,14
het,7,0,0,45,HET_7_45_nochat.txt,6,28,4,2,1,1,2,1,10,28
het,7,0,0,45,HET_7_45_nochat.txt,6,26,4,1,1,1,2,1,10,5
het,7,0,0,45,HET_7_45_nochat.txt,6,36,4,1,1,1,2,1,10,22
het,7,0,0,45,HET_7_45_nochat.txt,6,21,4,1,2,2,2,1,10,44
het,7,0,0,45,HET_7_45_nochat.txt,6,31,4,2,2,2,2,1,10,6
het,7,0,0,45,HET_7_45_nochat.txt,6,17,5,2,2,2,2,2,150,22
het,7,0,0,45,HET_7_45_nochat.txt,6,24,5,2,2,2,2,2,150,4
het,7,0,0,45,HET_7_45_nochat.txt,6,40,5,1,2,2,2,2,50,27
het,7,0,0,45,HET_7_45_nochat.txt,6,38,5,2,1,1,2,2,150,9
het,7,0,0,45,HET_7_45_nochat.txt,6,6,5,2,2,2,2,2,150,5
het,7,0,0,45,HET_7_45_nochat.txt,6,45,5,2,2,2,2,2,150,11
het,7,0,0,45,HET_7_45_nochat.txt,6,3,5,2,2,2,2,2,150,13
het,7,0,0,45,HET_7_45_nochat.txt,6,22,5,2,2,2,2,2,150,18
het,7,0,0,45,HET_7_45_nochat.txt,6,44,5,2,2,2,2,2,150,6
het,7,0,0,45,HET_7_45_nochat.txt,7,36,1,2,1,1,2,1,10,19
het,7,0,0,45,HET_7_45_nochat.txt,7,11,1,2,2,1,2,1,10,31
het,7,0,0,45,HET_7_45_nochat.txt,7,13,1,1,1,2,2,1,10,11
het,7,0,0,45,HET_7_45_nochat.txt,7,12,1,1,1,1,2,1,10,5
het,7,0,0,45,HET_7_45_nochat.txt,7,21,1,1,2,1,2,1,10,13
het,7,0,0,45,HET_7_45_nochat.txt,7,43,1,2,1,1,2,1,10,3
het,7,0,0,45,HET_7_45_nochat.txt,7,32,1,1,2,2,2,1,10,62
het,7,0,0,45,HET_7_45_nochat.txt,7,20,1,1,2,2,2,1,10,11
het,7,0,0,45,HET_7_45_nochat.txt,7,3,1,2,2,2,2,1,10,13
het,7,0,0,45,HET_7_45_nochat.txt,7,38,2,2,1,1,2,2,150,10
het,7,0,0,45,HET_7_45_nochat.txt,7,37,2,2,2,2,2,2,150,3
het,7,0,0,45,HET_7_45_nochat.txt,7,6,2,2,2,2,2,2,150,7
het,7,0,0,45,HET_7_45_nochat.txt,7,2,2,1,2,1,2,2,50,3
het,7,0,0,45,HET_7_45_nochat.txt,7,31,2,1,1,1,2,2,50,7
het,7,0,0,45,HET_7_45_nochat.txt,7,26,2,1,2,2,2,2,50,3
het,7,0,0,45,HET_7_45_nochat.txt,7,22,2,2,2,2,2,2,150,14
het,7,0,0,45,HET_7_45_nochat.txt,7,40,2,1,2,2,2,2,50,20
het,7,0,0,45,HET_7_45_nochat.txt,7,35,2,2,2,2,2,2,150,7
het,7,0,0,45,HET_7_45_nochat.txt,7,24,3,2,1,2,2,1,10,6
het,7,0,0,45,HET_7_45_nochat.txt,7,27,3,1,2,1,2,1,10,6
het,7,0,0,45,HET_7_45_nochat.txt,7,25,3,2,1,1,2,1,10,11
het,7,0,0,45,HET_7_45_nochat.txt,7,28,3,1,1,1,2,1,10,42
het,7,0,0,45,HET_7_45_nochat.txt,7,16,3,1,1,2,2,1,10,25
het,7,0,0,45,HET_7_45_nochat.txt,7,7,3,1,2,2,2,1,10,8
het,7,0,0,45,HET_7_45_nochat.txt,7,30,3,2,1,2,2,1,10,5
het,7,0,0,45,HET_7_45_nochat.txt,7,17,3,1,1,2,2,1,10,16
het,7,0,0,45,HET_7_45_nochat.txt,7,5,3,1,1,1,2,1,10,8
het,7,0,0,45,HET_7_45_nochat.txt,7,1,4,1,2,1,2,2,50,4
het,7,0,0,45,HET_7_45_nochat.txt,7,45,4,2,1,1,2,2,150,7
het,7,0,0,45,HET_7_45_nochat.txt,7,41,4,1,2,2,2,2,50,10
het,7,0,0,45,HET_7_45_nochat.txt,7,9,4,2,2,2,2,2,150,8
het,7,0,0,45,HET_7_45_nochat.txt,7,19,4,2,2,2,2,2,150,9
het,7,0,0,45,HET_7_45_nochat.txt,7,10,4,2,2,2,2,2,150,6
het,7,0,0,45,HET_7_45_nochat.txt,7,34,4,2,2,2,2,2,150,7
het,7,0,0,45,HET_7_45_nochat.txt,7,42,4,2,2,2,2,2,150,9
het,7,0,0,45,HET_7_45_nochat.txt,7,29,4,1,1,2,2,2,50,26
het,7,0,0,45,HET_7_45_nochat.txt,7,39,5,1,1,1,2,1,10,8
het,7,0,0,45,HET_7_45_nochat.txt,7,15,5,2,1,1,2,1,10,4
het,7,0,0,45,HET_7_45_nochat.txt,7,8,5,2,1,2,2,1,10,16
het,7,0,0,45,HET_7_45_nochat.txt,7,33,5,2,1,1,2,1,10,3
het,7,0,0,45,HET_7_45_nochat.txt,7,23,5,1,1,1,2,1,10,4
het,7,0,0,45,HET_7_45_nochat.txt,7,4,5,1,1,1,2,1,10,5
het,7,0,0,45,HET_7_45_nochat.txt,7,44,5,2,1,1,2,1,10,6
het,7,0,0,45,HET_7_45_nochat.txt,7,18,5,2,1,2,2,1,10,6
het,7,0,0,45,HET_7_45_nochat.txt,7,14,5,1,2,2,2,1,10,6
het,7,0,0,45,HET_7_45_nochat.txt,8,42,1,1,2,1,2,2,50,3
het,7,0,0,45,HET_7_45_nochat.txt,8,6,1,1,2,2,2,2,50,7
het,7,0,0,45,HET_7_45_nochat.txt,8,35,1,1,2,1,2,2,50,44
het,7,0,0,45,HET_7_45_nochat.txt,8,14,1,2,2,2,2,2,150,7
het,7,0,0,45,HET_7_45_nochat.txt,8,32,1,2,2,2,2,2,150,9
het,7,0,0,45,HET_7_45_nochat.txt,8,31,1,1,2,1,2,2,50,5
het,7,0,0,45,HET_7_45_nochat.txt,8,23,1,2,2,2,2,2,150,4
het,7,0,0,45,HET_7_45_nochat.txt,8,11,1,2,2,1,2,2,150,23
het,7,0,0,45,HET_7_45_nochat.txt,8,24,1,1,2,1,2,2,50,4
het,7,0,0,45,HET_7_45_nochat.txt,8,45,2,2,1,1,2,1,10,11
het,7,0,0,45,HET_7_45_nochat.txt,8,15,2,1,2,2,2,1,10,2
het,7,0,0,45,HET_7_45_nochat.txt,8,43,2,1,1,1,2,1,10,10
het,7,0,0,45,HET_7_45_nochat.txt,8,5,2,1,1,1,2,1,10,4
het,7,0,0,45,HET_7_45_nochat.txt,8,37,2,2,1,1,2,1,10,6
het,7,0,0,45,HET_7_45_nochat.txt,8,19,2,1,1,2,2,1,10,7
het,7,0,0,45,HET_7_45_nochat.txt,8,10,2,2,1,1,2,1,10,11
het,7,0,0,45,HET_7_45_nochat.txt,8,27,2,1,1,1,2,1,10,3
het,7,0,0,45,HET_7_45_nochat.txt,8,16,2,2,2,2,2,1,10,21
het,7,0,0,45,HET_7_45_nochat.txt,8,7,3,2,1,1,1,1,50,8
het,7,0,0,45,HET_7_45_nochat.txt,8,9,3,1,1,2,1,1,150,8
het,7,0,0,45,HET_7_45_nochat.txt,8,25,3,2,1,1,1,1,50,5
het,7,0,0,45,HET_7_45_nochat.txt,8,1,3,2,2,1,1,1,50,9
het,7,0,0,45,HET_7_45_nochat.txt,8,38,3,1,1,1,1,1,150,14
het,7,0,0,45,HET_7_45_nochat.txt,8,18,3,1,1,1,1,1,150,4
het,7,0,0,45,HET_7_45_nochat.txt,8,26,3,1,1,1,1,1,150,4
het,7,0,0,45,HET_7_45_nochat.txt,8,21,3,2,1,1,1,1,50,39
het,7,0,0,45,HET_7_45_nochat.txt,8,3,3,2,1,1,1,1,50,9
het,7,0,0,45,HET_7_45_nochat.txt,8,30,4,1,1,1,1,2,10,8
het,7,0,0,45,HET_7_45_nochat.txt,8,2,4,1,2,1,1,2,10,3
het,7,0,0,45,HET_7_45_nochat.txt,8,22,4,1,2,1,1,2,10,14
het,7,0,0,45,HET_7_45_nochat.txt,8,40,4,1,2,2,1,2,10,9
het,7,0,0,45,HET_7_45_nochat.txt,8,12,4,1,2,1,1,2,10,3
het,7,0,0,45,HET_7_45_nochat.txt,8,13,4,2,2,1,1,2,10,10
het,7,0,0,45,HET_7_45_nochat.txt,8,44,4,1,1,1,1,2,10,7
het,7,0,0,45,HET_7_45_nochat.txt,8,28,4,1,2,2,1,2,10,13
het,7,0,0,45,HET_7_45_nochat.txt,8,34,4,1,1,1,1,2,10,10
het,7,0,0,45,HET_7_45_nochat.txt,8,33,5,1,2,2,2,2,50,7
het,7,0,0,45,HET_7_45_nochat.txt,8,4,5,2,2,2,2,2,150,6
het,7,0,0,45,HET_7_45_nochat.txt,8,17,5,2,1,2,2,2,150,13
het,7,0,0,45,HET_7_45_nochat.txt,8,8,5,1,2,1,2,2,50,18
het,7,0,0,45,HET_7_45_nochat.txt,8,39,5,2,2,2,2,2,150,22
het,7,0,0,45,HET_7_45_nochat.txt,8,29,5,1,1,1,2,2,50,11
het,7,0,0,45,HET_7_45_nochat.txt,8,41,5,2,2,2,2,2,150,4
het,7,0,0,45,HET_7_45_nochat.txt,8,36,5,1,1,1,2,2,50,20
het,7,0,0,45,HET_7_45_nochat.txt,8,20,5,2,2,2,2,2,150,6
het,7,0,0,45,HET_7_45_nochat.txt,9,45,1,2,1,1,1,1,50,10
het,7,0,0,45,HET_7_45_nochat.txt,9,36,1,1,1,1,1,1,150,11
het,7,0,0,45,HET_7_45_nochat.txt,9,5,1,2,2,2,1,1,50,3
het,7,0,0,45,HET_7_45_nochat.txt,9,16,1,1,1,1,1,1,150,10
het,7,0,0,45,HET_7_45_nochat.txt,9,18,1,2,2,2,1,1,50,15
het,7,0,0,45,HET_7_45_nochat.txt,9,42,1,1,1,1,1,1,150,69
het,7,0,0,45,HET_7_45_nochat.txt,9,28,1,1,1,1,1,1,150,6
het,7,0,0,45,HET_7_45_nochat.txt,9,27,1,2,1,1,1,1,50,7
het,7,0,0,45,HET_7_45_nochat.txt,9,32,1,2,1,1,1,1,50,21
het,7,0,0,45,HET_7_45_nochat.txt,9,38,2,2,1,1,2,2,150,21
het,7,0,0,45,HET_7_45_nochat.txt,9,15,2,2,2,2,2,2,150,4
het,7,0,0,45,HET_7_45_nochat.txt,9,17,2,2,2,1,2,2,150,14
het,7,0,0,45,HET_7_45_nochat.txt,9,40,2,2,1,1,2,2,150,13
het,7,0,0,45,HET_7_45_nochat.txt,9,31,2,2,2,1,2,2,150,5
het,7,0,0,45,HET_7_45_nochat.txt,9,6,2,2,2,2,2,2,150,2
het,7,0,0,45,HET_7_45_nochat.txt,9,34,2,2,1,2,2,2,150,8
het,7,0,0,45,HET_7_45_nochat.txt,9,41,2,2,2,2,2,2,150,4
het,7,0,0,45,HET_7_45_nochat.txt,9,37,2,2,2,2,2,2,150,3
het,7,0,0,45,HET_7_45_nochat.txt,9,39,3,2,1,1,2,1,10,15
het,7,0,0,45,HET_7_45_nochat.txt,9,10,3,2,1,2,2,1,10,13
het,7,0,0,45,HET_7_45_nochat.txt,9,11,3,1,1,1,2,1,10,26
het,7,0,0,45,HET_7_45_nochat.txt,9,13,3,2,1,2,2,1,10,4
het,7,0,0,45,HET_7_45_nochat.txt,9,7,3,2,2,2,2,1,10,7
het,7,0,0,45,HET_7_45_nochat.txt,9,22,3,2,1,2,2,1,10,20
het,7,0,0,45,HET_7_45_nochat.txt,9,2,3,1,2,2,2,1,10,4
het,7,0,0,45,HET_7_45_nochat.txt,9,29,3,1,1,1,2,1,10,20
het,7,0,0,45,HET_7_45_nochat.txt,9,30,3,1,1,2,2,1,10,4
het,7,0,0,45,HET_7_45_nochat.txt,9,35,4,1,1,2,2,1,10,22
het,7,0,0,45,HET_7_45_nochat.txt,9,3,4,2,1,2,2,1,10,28
het,7,0,0,45,HET_7_45_nochat.txt,9,8,4,2,2,2,2,1,10,9
het,7,0,0,45,HET_7_45_nochat.txt,9,23,4,2,1,2,2,1,10,4
het,7,0,0,45,HET_7_45_nochat.txt,9,26,4,1,2,2,2,1,10,5
het,7,0,0,45,HET_7_45_nochat.txt,9,25,4,2,1,2,2,1,10,14
het,7,0,0,45,HET_7_45_nochat.txt,9,20,4,1,1,1,2,1,10,4
het,7,0,0,45,HET_7_45_nochat.txt,9,24,4,1,2,1,2,1,10,7
het,7,0,0,45,HET_7_45_nochat.txt,9,44,4,1,1,1,2,1,10,5
het,7,0,0,45,HET_7_45_nochat.txt,9,1,5,1,2,1,2,2,50,7
het,7,0,0,45,HET_7_45_nochat.txt,9,4,5,1,2,1,2,2,50,6
het,7,0,0,45,HET_7_45_nochat.txt,9,14,5,2,2,2,2,2,150,6
het,7,0,0,45,HET_7_45_nochat.txt,9,33,5,2,2,2,2,2,150,4
het,7,0,0,45,HET_7_45_nochat.txt,9,9,5,1,2,2,2,2,50,6
het,7,0,0,45,HET_7_45_nochat.txt,9,21,5,2,1,1,2,2,150,23
het,7,0,0,45,HET_7_45_nochat.txt,9,12,5,1,2,2,2,2,50,3
het,7,0,0,45,HET_7_45_nochat.txt,9,43,5,2,2,2,2,2,150,7
het,7,0,0,45,HET_7_45_nochat.txt,9,19,5,1,1,1,2,2,50,4
het,7,0,0,45,HET_7_45_nochat.txt,10,37,1,2,2,2,2,2,150,2
het,7,0,0,45,HET_7_45_nochat.txt,10,35,1,1,2,2,2,2,50,15
het,7,0,0,45,HET_7_45_nochat.txt,10,7,1,2,2,2,2,2,150,3
het,7,0,0,45,HET_7_45_nochat.txt,10,41,1,1,1,1,2,2,50,3
het,7,0,0,45,HET_7_45_nochat.txt,10,26,1,1,2,2,2,2,50,5
het,7,0,0,45,HET_7_45_nochat.txt,10,12,1,1,1,1,2,2,50,7
het,7,0,0,45,HET_7_45_nochat.txt,10,18,1,2,2,1,2,2,150,6
het,7,0,0,45,HET_7_45_nochat.txt,10,4,1,1,2,1,2,2,50,3
